image_name,0,1,2,3,4
img2401.png,444.1803379999576,385.67853738532904,508.09897200482953,453.9306381023957,plane
img2401.png,687.9378405609099,299.00920314143485,799.5246083999236,411.6793376584973,plane
img2401.png,899.1943427804019,49.834867190239144,977.1967435999067,128.92063468779256,plane
img2401.png,724.772307614565,86.66933424389416,774.6071748048041,130.00400136584125,plane
img2401.png,62.83526732682327,243.75750256095233,117.00360122925711,294.67573642924015,plane
img2401.png,569.8508726536041,302.2593031755809,627.269306590184,359.6777371121608,plane
img2401.png,890.5274093560125,483.18153840970996,942.529009902349,534.0997722779978,plane
img2401.png,640.2697067267682,348.844070331674,719.3554742243216,433.3466712194708,plane
img2401.png,907.8612762047914,245.92423591704969,996.6973438047829,334.7603035170412,plane
img2401.png,655.4368402194496,382.428437351183,716.1053741901756,449.59717139020097,plane
img2401.png,839.6091754877247,470.18113827312584,895.9442427462559,524.3494721755596,plane
img2401.png,172.25530180973965,505.93223864873215,254.5911693414391,586.1013728243342,plane
img2402.png,504.7721256834801,617.4547414397011,546.165739634745,659.9981780007234,plane
img2402.png,179.37232712214782,318.5008629027881,288.6054750490968,432.33330126876655,plane
img2402.png,551.9148526835318,551.9148526835318,602.5070475128555,604.8066927323703,plane
img2402.png,877.3146512448641,44.843081780536956,988.8474443913277,156.37587492700067,plane
img2402.png,57.49113048786789,365.6435899028398,141.428181000155,450.7304630248843,plane
img2402.png,653.0992423421792,372.54252556138397,714.0398406593192,432.33330126876655,plane
img2402.png,431.1834786590092,154.07622970748594,482.9254960980903,209.2677149758391,plane
img2402.png,563.4130787811054,558.8137883420759,610.555805781157,607.1063379518849,plane
img2402.png,281.7065393905527,566.8625466103774,364.49376729308244,651.9494197324219,plane
img2402.png,964.7011695864232,174.7730366831184,1001,254.1107967563761,plane
img2403.png,563.0072793179355,72.34171745425986,623.8162592070234,133.15069734334787,plane
img2403.png,321.86822113706927,212.831429611808,359.61172589581355,252.67179574603807,plane
img2403.png,859.7131639491752,169.84577141434926,931.0064507156922,240.09062749312332,plane
img2403.png,513.7310369940193,101.69777671106097,614.3803830173374,199.20183067115036,plane
img2403.png,123.7148211536618,31.452920632286897,202.34712273437904,109.03679152526125,plane
img2403.png,210.73456823632222,172.99106347757794,283.0762856905821,239.04219680538043,plane
img2404.png,234.59685432709608,250.7331458945683,336.37961652192087,348.7921484968995,plane
img2404.png,498.9837853941409,506.43130457912804,548.6339132940554,556.0814324790426,plane
img2404.png,470.43496185169005,592.0777752064806,603.2490539839614,700,plane
img2404.png,386.02974442183535,274.3169566470277,458.0224298767114,345.0683889044059,plane
img2404.png,623.1091051439272,645.4516626988888,708.7555757712797,700,plane
img2404.png,103.02401539232262,408.3723019767969,201.0830179946538,494.01877260414943,plane
img2404.png,376.09971884185245,405.88979558180114,446.85115109923066,475.39997464168147,plane
img2405.png,89.72544797448873,220.86264116797224,126.20722352455557,255.3724288504679,plane
img2405.png,203.11475035983162,551.170608986145,265.23236818832385,616.246208615994,plane
img2405.png,725.6915352661946,594.554342072711,771.0472562203317,638.9240690930626,plane
img2405.png,694.1397293850556,540.3246757145035,745.4114139419064,593.5683481389254,plane
img2405.png,557.0865725888585,373.69170090473875,648.7840084309184,464.40314281301306,plane
img2405.png,308.6161012748898,447.6412459386581,400.3135371169497,542.2966635820748,plane
img2405.png,415.1034461237336,70.00556929877692,459.47317314408514,113.3893023853429,plane
img2405.png,788.7951470284723,598.4983178078534,834.1508679826095,644.8400326957761,plane
img2405.png,23.66385441085417,559.0585604564297,125.22122959076998,657.6579538349888,plane
img2405.png,176.4929141476207,211.98869576390194,259.31640458561026,290.8682104667492,plane
img2405.png,92.6834297758455,500.8849183630799,136.06716286241146,543.2826575158604,plane
img2406.png,241.39963302839826,194.2087273235986,264.99508588079806,219.0142033991984,plane
img2406.png,329.1263167103976,91.96176496319933,376.31722241519725,141.57271711439898,plane
img2406.png,252.28984203719818,36.30069669599974,272.255225219998,56.266079878799594,plane
img2406.png,26.62051091039981,291.6155967911979,56.871091490399586,321.26116575959765,plane
img2406.png,183.31851831479867,326.10125865239763,232.92947046599832,378.7372688615973,plane
img2406.png,416.85300039239695,342.4365721655975,461.01884803919666,385.9974082007972,plane
img2406.png,266.2051091039981,218.40919178759842,299.48074774199785,251.07981881399817,plane
img2406.png,200.25884343959854,289.80056195639787,252.89485364879818,341.2265489423975,plane
img2407.png,739.7944780541188,306.8358776662121,808.5031255069823,373.66209642173686,plane
img2407.png,624.9663275164567,508.2557482814557,679.5567597392796,561.9049661556094,plane
img2407.png,178.83072624717886,368.95602467839007,215.53808584528397,409.42824167117266,plane
img2407.png,559.0813231096013,250.3630167460504,592.023825313029,287.07037634415553,plane
img2407.png,65.88500440685537,464.01867389399564,148.71186708975927,545.9043222282302,plane
img2407.png,854.622628591781,276.71701850879253,891.3299881898862,314.365592455567,plane
img2407.png,48.00193178213748,209.8907997532678,146.82943839242054,307.7770920148815,plane
img2408.png,611.7349010261564,250.90689299900947,700.1497109400931,340.51649764151284,plane
img2408.png,409.81459189838216,391.89267096988146,520.9305016550863,506.59296491228577,plane
img2408.png,609.345311569023,26.285484028467657,724.0456055114273,139.7909832423053,plane
img2408.png,458.8011757696173,150.5441357994057,556.7743435120876,249.71209827044277,plane
img2408.png,289.1403243131442,203.115103856341,371.58116058424736,284.3611453988774,plane
img2409.png,358.23673700027496,170.89536954703735,422.59064185062374,234.53423101016006,plane
img2409.png,34.32208258685269,409.719860880554,82.22998953100124,463.34811492251134,plane
img2409.png,228.09884052512518,20.021214842330735,276.0067474692737,67.92912178647929,plane
img2409.png,449.0472471779894,300.31822263496105,485.5144599265204,336.78543538349203,plane
img2409.png,173.75554309594176,259.5607495630735,235.96431778461226,322.4845676389701,plane
img2409.png,104.39633453501027,358.95178038750106,134.42815679850636,389.6986460382233,plane
img2409.png,474.0737657309028,397.56412329771035,503.3905446071728,427.59594556120646,plane
img2409.png,79.36981598209685,301.03326602218715,136.57328696018467,358.23673700027496,plane
img2409.png,607.071835754957,44.33269000801806,651.404525762975,90.8105101777144,plane
img2409.png,40.04242968466147,170.89536954703735,84.37511969267953,213.08292939337713,plane
img2409.png,526.9869763856341,62.9238180758966,572.0347097808782,110.11668163281905,plane
img2409.png,520.5515859005991,182.33606374265491,560.5940155852606,222.37849342731639,plane
img2409.png,274.5766606948215,83.66007630545343,321.769524251744,132.28302663682808,plane
img2409.png,634.9585278567748,133.71311341128026,677.8611310903407,178.76084680652443,plane
img2410.png,669.0285730970545,346.16004202260564,726.8557726924782,401.57777496822,plane
img2410.png,285.92337577737266,254.60030932985148,345.3568864726692,316.44328667495733,plane
img2410.png,439.32608581523266,202.39519858398288,493.13750766097417,254.60030932985148,plane
img2410.png,165.45004328690663,39.35462194688556,220.867776232521,98.78813264218212,plane
img2410.png,396.75884166860135,88.3471104930084,443.3418635649149,134.1269768393855,plane
img2410.png,55.41773294561436,139.74906568894056,108.4259992414194,197.57626528436424,plane
img2411.png,195.66261496900256,60.72288050762148,269.87946892276216,136.28913180599488,plane
img2411.png,591.0360369408492,168.67466807672633,657.1565068269258,234.79513796280307,plane
img2411.png,526.2649643993863,215.90357513820973,643.6625333807877,333.30114411961125,plane
img2411.png,431.80715027641946,421.01197151950896,507.37340157479287,491.18063343942714,plane
img2411.png,129.54214508292583,33.73493361534527,237.4939326520307,140.33732383983633,plane
img2411.png,400.7710113503018,137.6385291506087,501.9758121963376,241.54212468587212,plane
img2412.png,295.29568556585514,379.3865099322907,337.66703117684983,423.71345610994666,plane
img2412.png,529.3158867096564,159.05551275511846,563.864830054006,196.86379037723677,plane
img2412.png,490.8557422319844,228.15339944381745,541.0494901096242,277.6952804659035,plane
img2412.png,292.6882181436401,71.70535411091406,340.92636545461863,117.33603399967754,plane
img2413.png,641.3207006830431,376.9063792441031,728.2990958932207,467.3639102626878,plane
img2413.png,398.9409060306814,367.62868375501745,512.5926757719802,476.64160575177345,plane
img2413.png,362.9898360104747,616.9667500241934,456.9265028374665,700,plane
img2413.png,147.28341588923413,202.9495888237478,185.5539097817123,243.53950658849737,plane
img2413.png,912.6932937387973,55.66617293451368,992.7134173321607,135.68629652787712,plane
img2413.png,170.47765461194817,347.91358084071055,227.30353948259756,405.8991776474956,plane
img2413.png,62.6244445513279,426.77399249793825,133.3668726556057,507.9538280274374,plane
img2413.png,234.26181109941177,663.3552274696215,308.4833750120967,700,plane
img2414.png,519.6924849307898,152.6931527889434,580.412569080779,214.306179352903,plane
img2414.png,258.95330005142443,222.34266107863687,341.99694455067436,299.1357086800938,plane
img2414.png,650.0620773704725,329.49575075508835,680.422119445467,358.0699080021421,plane
img2414.png,784.8963818800072,110.72485933233321,834.0082146483809,157.15786485879553,plane
img2414.png,163.40846175658854,538.4442756241688,218.77089142275514,592.0208204623946,plane
img2414.png,653.6338470263541,418.7899921521313,690.2444859991417,457.18651595285974,plane
img2414.png,49.1118327683736,188.41084934776055,117.86839864409666,255.38153039554274,plane
img2414.png,765.2516487726577,455.4006311249189,801.8622877454454,492.9042125116769,plane
img2415.png,172.6138679671119,120.82970757697832,236.5825366843357,187.8445033759747,plane
img2415.png,219.32114988762453,372.64287967017685,291.4128241562418,442.7038025509458,plane
img2415.png,637.6559357843898,342.18160885245123,738.1781294828844,439.6576754691732,plane
img2415.png,548.3028747190613,359.4429956491624,645.7789413357833,455.90368657196024,plane
img2415.png,377.71975813979776,60.92254163545125,418.3347858967653,101.53756939241876,plane
img2415.png,192.92138184559565,510.73397404386634,291.4128241562418,612.2715434362851,plane
img2415.png,734.1166267071876,81.23005551393501,819.4081849968194,163.4754867217942,plane
img2415.png,134.02959159799275,313.75108942257395,226.42877974509383,401.0733991000541,plane
img2415.png,750.3626378099747,522.9184823709566,816.3620579150468,589.933278169953,plane
img2415.png,530.026112228426,227.444155439018,620.3945489876786,307.6588352590288,plane
img2415.png,832.6080690178338,324.92022205574006,895.5613620411334,395.99652063043317,plane
img2416.png,426.30383554702223,358.0952218594987,506.23580471208885,444.4217485577706,plane
img2417.png,765.6793436885266,465.09906707212474,812.8117539271932,509.56360503313095,plane
img2417.png,721.2148057275203,133.39361388301856,811.922463167973,224.1012713234712,plane
img2417.png,448.2025426469424,391.28793405685445,515.7886403476718,459.763322516804,plane
img2418.png,203.3777796942567,365.214566089261,238.8607114707015,401.56293522610684,plane
img2418.png,699.2733872040826,398.1011857845025,737.3526310617307,437.04586700255163,plane
img2418.png,391.1776869012937,211.1667159378665,447.43111532736475,266.5547070035364,plane
img2418.png,784.0862485233896,463.0089878145844,816.9728682186311,494.16473278902373,plane
img2419.png,38.45677837131298,345.1249341015268,131.14747495858018,437.81563068879393,plane
img2419.png,278.0720897618016,166.64603960902292,350.05529030297714,235.67102642932826,plane
img2419.png,409.2195647203817,243.55959635164888,475.2863378198168,312.58458317195425,plane
img2419.png,284.9745884438321,383.58171247283974,381.6095699922596,480.21669402126724,plane
img2419.png,461.48134045575574,263.2810211574504,530.5063272760611,327.37565177630535,plane
img2419.png,256.37852247541986,543.3252533998321,342.1667203806565,628.1273800647787,plane
img2419.png,767.1634249456795,447.6763430916947,834.2162692854047,512.7570449508397,plane
img2419.png,714.9016492103054,96.63498154842749,804.6341320767024,189.32567813569466,plane
img2419.png,696.166295644794,286.94673092441224,772.0937811471298,361.8881451864581,plane
img2419.png,862.8123352538169,156.78532720612216,907.1855410668703,204.1167467400458,plane
img2419.png,361.8881451864581,301.7377995287634,468.3838391377863,407.24742223980155,plane
img2419.png,565.0188206862138,577.8377468099848,625.1691663439085,636.0159499870992,plane
img2419.png,359.9160027058779,157.77139844641223,411.19170720096184,212.00531666236643,plane
img2420.png,215.60402755991373,71.53217736800876,290.15869129558484,148.10183201545476,plane
img2420.png,41.307313691385346,357.6608868400438,146.08684110367986,461.4329187964509,plane
img2420.png,299.22615039857186,447.3279824140266,342.5484550017321,492.66527792896176,plane
img2420.png,325.4210322516455,238.77642304532503,379.82578686956765,289.1511958396974,plane
img2420.png,432.21555057571493,580.3173825911697,492.66527792896176,640.7671099444166,plane
img2420.png,325.4210322516455,310.3086004133338,392.92322779610447,376.8033005019053,plane
img2420.png,432.21555057571493,308.2936095015589,482.5903233700873,360.68337320770615,plane
img2420.png,179.33419114796564,404.0056778108664,274.0387640013857,496.69525975251156,plane
img2421.png,373.6797868541465,601.4335255572212,433.6867599256153,660.0767037861566,plane
