image_name,0,1,2,3,4
img2001.png,435.62937696326435,356.0,502.59267646268506,419.0,plane
img2001.png,571.027696830225,276.0,685.8219245435175,380.0,plane
img2001.png,627.6889502528117,46.0,708.6335979993642,119.0,plane
img2001.png,522.4609081822935,80.0,571.027696830225,120.0,plane
img2001.png,127.3038550923053,225.0,181.75752721271334,272.0,plane
img2001.png,492.2906303858511,279.0,551.1594651106166,332.0,plane
img2001.png,772.6534557625466,446.0,825.6354070148354,493.0,plane
img2001.png,556.3104881490335,322.0,639.4627171977647,400.0,plane
img2001.png,702.010854092828,227.0,793.2575479162144,309.0,plane
img2001.png,578.3863011708206,353.0,642.406158934003,415.0,plane
img2001.png,733.6528527573895,434.0,791.0499666140357,484.0,plane
img2001.png,292.87245275570814,467.0,376.7605422384989,541.0,plane
img2002.png,391.47482531499827,537.0,430.6223078464981,574.0,plane
img2002.png,212.8644362650303,277.0,316.44215046295693,376.0,plane
img2002.png,437.9624608211543,480.0,485.26566888004993,526.0,plane
img2002.png,771.5316348916424,39.0,875.9249216423086,136.0,plane
img2002.png,122.33588291093696,318.0,201.44642052667618,392.0,plane
img2002.png,548.8803279937372,324.0,605.9704066855077,376.0,plane
img2002.png,442.8558961375918,134.0,491.7902493019666,182.0,plane
img2002.png,445.30261379581054,486.0,489.34353164374784,528.0,plane
img2002.png,234.88489518899897,493.0,313.1798602519986,567.0,plane
img2002.png,856.3511803765587,59.0,910.1789688573709,111.0,plane
img2002.png,810.6791174231422,152.0,882.4495020642253,221.0,plane
img2003.png,439.52141541795316,69.0,503.42346517730095,127.0,plane
img2003.png,303.145089712028,203.0,342.88904748918327,241.0,plane
img2003.png,689.6745614271073,162.0,763.707423953181,229.0,plane
img2003.png,412.2461502767681,97.0,515.8921578132712,190.0,plane
img2003.png,101.3081276672587,30.0,183.1339230908138,104.0,plane
img2003.png,208.07130836275442,165.0,282.1041708888281,228.0,plane
img2004.png,296.2765980037185,202.0,386.41561285771763,281.0,plane
img2004.png,390.8486791620127,408.0,435.17934220496306,448.0,plane
img2004.png,323.6138402135379,477.0,442.5677860454548,584.0,plane
img2004.png,387.1544572417668,221.0,451.4339186540449,278.0,plane
img2004.png,413.75285506753704,520.0,489.1149822405527,586.0,plane
img2004.png,174.3672746356049,329.0,257.85669003316144,398.0,plane
img2004.png,342.08494981476724,327.0,404.88672245894696,383.0,plane
img2005.png,203.80585570578063,224.0,243.30311456349006,259.0,plane
img2005.png,184.8471714540801,559.0,254.3623470436487,625.0,plane
img2005.png,596.4086087514123,603.0,646.1751549121262,648.0,plane
img2005.png,585.3493762712537,548.0,642.2254290263553,602.0,plane
img2005.png,515.044255504531,379.0,616.1572381802671,471.0,plane
