image_name,0,1,2,3,4
img4001.png,499.85688649216326,356.0,566.5044713577851,419.0,plane
img4001.png,309.75979784135575,276.0,423.36363568048375,380.0,plane
img4001.png,275.67864648961734,46.0,355.2013329770069,119.0,plane
img4001.png,417.3047643290636,80.0,465.77573514042484,120.0,plane
img4001.png,824.0065037931419,225.0,878.5363459559234,272.0,plane
img4001.png,446.8417621672369,279.0,505.1583989246559,332.0,plane
img4001.png,170.40575675869204,446.0,222.6635221646909,493.0,plane
img4001.png,358.230768652717,322.0,440.7828908158167,400.0,plane
img4001.png,196.15596000222772,227.0,287.0390302735301,309.0,plane
img4001.png,355.95869189593446,353.0,419.5768410858461,415.0,plane
img4001.png,206.00162594828547,434.0,262.8035448678495,484.0,plane
img4001.png,634.6667740612619,467.0,717.9762551432891,541.0,plane
img4002.png,483.4302999500461,537.0,521.2257597643224,574.0,plane
img4002.png,714.5978797443408,277.0,814.7997964612595,376.0,plane
img4002.png,448.2717326809518,480.0,494.8568343125017,526.0,plane
img4002.png,220.62000961356648,39.0,322.57985469393986,136.0,plane
img4002.png,823.5894382785331,318.0,900.9382862705404,392.0,plane
img4002.png,389.38113250521894,324.0,444.7558759540424,376.0,plane
img4002.png,599.4535719380572,134.0,646.9176377513344,182.0,plane
img4002.png,442.11898340886034,486.0,485.1882283135008,528.0,plane
img4002.png,623.1856048446957,493.0,699.6554886549758,567.0,plane
img4002.png,181.94558561756278,59.0,234.6834365212042,111.0,plane
img4002.png,166.12423034647037,152.0,236.4413648846589,221.0,plane
img4003.png,449.80346842335587,69.0,510.4912379725388,127.0,plane
img4003.png,656.85585864998,203.0,695.2319482178457,241.0,plane
img4003.png,172.2461694557692,162.0,243.64354539598443,229.0,plane
img4003.png,448.01853402485045,97.0,547.9748603411517,190.0,plane
img4003.png,812.145151319948,30.0,889.7897976549322,104.0,plane
img4003.png,723.7908985939317,165.0,795.1882745341469,228.0,plane
img4004.png,720.1133183251432,202.0,804.1732387522027,281.0,plane
img4004.png,544.5214845441744,408.0,585.617445641848,448.0,plane
img4004.png,491.2835349403701,477.0,600.5614314955475,584.0,plane
img4004.png,628.581404971234,221.0,688.3573483860318,278.0,plane
img4004.png,410.9596109767354,520.0,481.9435437818079,586.0,plane
img4004.png,810.7112325631963,329.0,891.0351565268309,398.0,plane
